id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
496,H36439,H,300.6,310.6,90.0,1448.0,44.7,55.0,Não,Não,Não,Não,Não,Não
497,L54827,L,300.4,311.4,90.0,1728.0,31.7,133.0,Não,Não,Não,Não,Não,Não
500,M19761,M,303.6,312.3,90.0,1630.0,32.4,223.0,Não,Não,Não,Não,Não,Não
504,H30515,H,296.7,307.5,90.0,1607.0,33.6,38.0,Não,Não,Não,Não,Não,Não
506,L54835,L,300.4,311.5,90.0,1596.0,32.5,154.0,Não,Não,Não,Não,Não,Não
509,M14978,M,298.8,308.6,90.0,1707.0,28.1,103.0,Não,Não,Não,Não,Não,Não
510,L49202,L,298.7,308.4,90.0,1373.0,46.9,60.0,Não,Não,Não,Não,Não,Não
511,L57065,L,298.8,309.6,90.0,1613.0,27.7,143.0,Não,Não,Não,Não,Não,Não
514,L49744,L,299.3,309.1,90.0,1493.0,38.0,151.0,Não,Não,Não,Não,Não,Não
515,L55845,L,297.6,308.7,90.0,1365.0,50.6,143.0,Não,Não,Não,Não,Não,Não
518,L56894,L,299.1,310.1,90.0,1894.0,20.1,106.0,Não,Não,Não,Não,Não,Não
519,L53891,L,301.5,310.7,90.0,1426.0,46.1,81.0,Não,Não,Não,Não,Não,Não
520,M17763,M,300.7,309.5,90.0,1733.0,26.7,108.0,Não,Não,Não,Não,Não,Não
523,L51381,L,302.4,311.0,90.0,2211.0,15.4,203.0,Não,Não,Não,Não,Não,Não
524,M18067,M,300.2,309.0,90.0,1642.0,31.2,37.0,Não,Não,Não,Não,Não,Não
525,L51669,L,302.5,310.4,90.0,1487.0,40.2,48.0,Não,Não,Não,Não,Não,Não
526,L49935,L,299.7,309.2,90.0,1478.0,38.8,199.0,Não,Não,Não,Não,Não,Não
527,M23749,M,297.7,308.8,90.0,2089.0,19.1,111.0,Não,Não,Não,Não,Não,Não
530,L56472,L,298.2,309.0,90.0,1643.0,34.1,91.0,Não,Não,Não,Não,Não,Não
531,L50698,L,301.9,311.0,90.0,1376.0,44.9,186.0,Não,Não,Não,Não,Não,Não
535,L50868,L,302.0,311.2,90.0,1420.0,45.8,192.0,Não,Não,Não,Não,Não,Não
536,M17124,M,299.2,308.4,90.0,1415.0,43.5,53.0,Não,Não,Não,Não,Não,Não
537,L47267,L,299.0,309.0,90.0,1544.0,31.8,25.0,Não,Não,Não,Não,Não,Não
538,M17708,M,300.3,309.3,90.0,1391.0,57.9,204.0,Não,Não,Não,Não,Não,Não
540,L47583,L,297.3,308.6,90.0,1273.0,59.8,182.0,Não,Não,Não,Não,Não,Não
541,H39314,H,298.7,309.2,90.0,1449.0,42.3,182.0,Não,Não,Não,Não,Não,Não
546,L49931,L,299.7,309.1,90.0,1417.0,50.1,187.0,Não,Não,Não,Não,Não,Não
548,M15887,M,296.3,307.4,90.0,1335.0,50.5,48.0,Não,Não,Não,Não,Não,Não
550,L48601,L,298.7,309.8,90.0,1589.0,31.8,217.0,Não,Não,Não,Não,Não,Não
552,L51457,L,302.2,310.4,90.0,1743.0,28.1,170.0,Não,Não,Não,Não,Não,Não
553,L56789,L,299.0,310.1,90.0,1470.0,40.3,83.0,Não,Não,Não,Não,Não,Não
554,L48458,L,298.2,309.4,90.0,1398.0,52.9,79.0,Não,Não,Não,Não,Não,Não
555,L53400,L,301.1,310.8,90.0,1470.0,49.3,116.0,Não,Não,Não,Não,Não,Não
556,M19767,M,303.6,312.5,90.0,1607.0,33.7,14.0,Não,Não,Não,Não,Não,Não
557,L52244,L,304.0,313.0,90.0,1407.0,42.1,5.0,Não,Não,Não,Não,Não,Não
560,L52194,L,303.8,313.0,90.0,1452.0,38.6,72.0,Não,Não,Não,Não,Não,Não
562,M21853,M,300.7,311.0,90.0,1740.0,25.6,176.0,Não,Não,Não,Não,Não,Não
563,M24113,M,298.2,309.0,90.0,1508.0,40.5,192.0,Não,Não,Não,Não,Não,Não
564,L48682,L,298.0,308.7,90.0,1462.0,48.2,204.0,Não,Não,Não,Não,Não,Não
567,L56016,L,297.4,308.9,90.0,1708.0,28.8,174.0,Não,Não,Não,Não,Não,Não
569,L52098,L,303.3,312.2,90.0,1457.0,40.7,48.0,Não,Não,Não,Não,Não,Não
570,M15538,M,297.8,309.2,90.0,1295.0,61.2,12.0,Não,Não,Não,Não,Não,Não
571,L52256,L,304.2,313.2,90.0,1464.0,44.9,37.0,Não,Não,Não,Não,Não,Não
574,L47282,L,298.8,308.8,90.0,1555.0,40.6,61.0,Não,Não,Não,Não,Não,Não
576,L55736,L,298.2,309.0,90.0,1489.0,40.6,89.0,Não,Não,Não,Não,Não,Não
577,L50965,L,302.3,310.9,90.0,1545.0,36.7,18.0,Não,Não,Não,Não,Não,Não
579,L54353,L,300.1,310.1,90.0,1684.0,30.8,13.0,Não,Não,Não,Não,Não,Não
580,M18903,M,302.0,310.8,90.0,1445.0,46.3,17.0,Não,Não,Não,Não,Não,Não
581,L49828,L,299.8,309.4,90.0,1436.0,51.6,158.0,Não,Não,Não,Não,Não,Não
583,L55107,L,300.7,311.9,90.0,1476.0,42.0,196.0,Não,Não,Não,Não,Não,Não
584,M17686,M,300.3,309.4,90.0,1612.0,33.1,150.0,Não,Não,Não,Não,Não,Não
586,L54954,L,300.3,311.5,90.0,1634.0,31.9,36.0,Não,Não,Não,Não,Não,Não
587,H38672,H,298.3,309.0,90.0,1379.0,43.2,0.0,Não,Não,Não,Não,Não,Não
588,L55293,L,300.4,311.7,90.0,1459.0,45.6,3.0,Não,Não,Não,Não,Não,Não
590,L49127,L,298.2,308.1,90.0,1462.0,49.9,69.0,Não,Não,Não,Não,Não,Não
591,M20969,M,300.8,310.9,90.0,1514.0,38.7,66.0,Não,Não,Não,Não,Não,Não
594,L51562,L,301.8,309.5,90.0,1525.0,39.6,227.0,Não,Não,Não,Não,Não,Não
595,L52605,L,302.5,312.2,90.0,1775.0,27.9,56.0,Não,Não,Não,Não,Não,Não
597,L55758,L,297.5,308.2,90.0,1489.0,40.7,141.0,Não,Não,Não,Não,Não,Não
598,L51471,L,301.8,310.0,90.0,2032.0,19.0,203.0,Não,Não,Não,Não,Não,Não
602,L53039,L,301.3,311.0,90.0,1542.0,33.6,80.0,Não,Não,Não,Não,Não,Não
603,M17919,M,300.0,309.0,90.0,1368.0,45.8,81.0,Não,Não,Não,Não,Não,Não
604,M23447,M,297.4,307.9,90.0,1627.0,34.3,166.0,Não,Não,Não,Não,Não,Não
605,L49040,L,297.8,307.6,90.0,1607.0,30.3,62.0,Não,Não,Não,Não,Não,Não
606,L55618,L,298.6,309.8,90.0,1469.0,42.8,205.0,Não,Não,Não,Não,Não,Não
607,L54583,L,299.8,310.8,90.0,1376.0,48.6,159.0,Não,Não,Não,Não,Não,Não
609,L51430,L,302.6,311.0,90.0,1660.0,38.0,99.0,Não,Não,Não,Não,Não,Não
610,L49172,L,298.2,307.8,90.0,1375.0,46.6,188.0,Não,Não,Não,Não,Não,Não
611,M22239,M,299.6,310.1,90.0,1357.0,48.7,96.0,Não,Não,Não,Não,Não,Não
613,L52483,L,303.9,313.2,90.0,1481.0,44.1,197.0,Não,Não,Não,Não,Não,Não
615,M22307,M,300.3,311.9,90.0,1677.0,30.8,48.0,Não,Não,Não,Não,Não,Não
617,L54377,L,300.0,310.0,90.0,1486.0,41.8,69.0,Não,Não,Não,Não,Não,Não
619,M23895,M,297.3,308.1,90.0,1731.0,27.7,42.0,Não,Não,Não,Não,Não,Não
620,L48576,L,299.0,310.3,90.0,1483.0,39.2,153.0,Não,Não,Não,Não,Não,Não
621,L51182,L,302.1,311.2,90.0,1454.0,59.2,153.0,Sim,Não,Não,Sim,Não,Não
622,L52551,L,302.9,312.3,90.0,1435.0,47.7,173.0,Não,Não,Não,Não,Não,Não
623,L50415,L,300.8,309.4,90.0,1946.0,20.5,111.0,Não,Não,Não,Não,Não,Não
627,L47437,L,298.0,308.0,90.0,1615.0,29.5,15.0,Não,Não,Não,Não,Não,Não
628,M22146,M,300.1,310.4,90.0,1480.0,37.1,77.0,Não,Não,Não,Não,Não,Não
631,L53023,L,301.5,311.2,90.0,1700.0,28.8,39.0,Não,Não,Não,Não,Não,Não
633,M22562,M,300.7,311.7,90.0,1701.0,30.8,44.0,Não,Não,Não,Não,Não,Não
636,L55994,L,297.2,308.4,90.0,1462.0,51.2,102.0,Não,Não,Não,Não,Não,Não
637,L48525,L,298.5,310.0,90.0,1804.0,26.1,22.0,Não,Não,Não,Não,Não,Não
638,L55635,L,298.6,309.9,90.0,1356.0,59.5,34.0,Não,Não,Não,Não,Não,Não
639,M19906,M,304.1,313.2,90.0,1410.0,42.4,155.0,Não,Não,Não,Não,Não,Não
641,M19841,M,303.7,312.8,90.0,1558.0,37.7,206.0,Não,Não,Não,Não,Não,Não
642,M15232,M,297.4,308.3,90.0,1405.0,51.7,108.0,Não,Não,Não,Não,Não,Não
644,L50550,L,301.4,310.7,90.0,1584.0,32.2,17.0,Não,Não,Não,Não,Não,Não
645,M16866,M,298.5,308.3,90.0,1381.0,50.5,22.0,Não,Não,Não,Não,Não,Não
646,M18516,M,302.1,311.5,90.0,1383.0,53.6,108.0,Não,Não,Não,Não,Não,Não
648,M22381,M,300.2,311.6,90.0,1467.0,40.7,23.0,Não,Não,Não,Não,Não,Não
652,M15857,M,296.3,307.2,90.0,1446.0,45.9,180.0,Não,Não,Não,Não,Não,Não
653,L55359,L,299.8,311.3,90.0,1560.0,35.4,178.0,Não,Não,Não,Não,Não,Não
654,L50470,L,301.2,310.2,90.0,1385.0,42.3,42.0,Não,Não,Não,Não,Não,Não
657,L47924,L,296.7,308.1,90.0,1450.0,40.9,195.0,Não,Não,Não,Não,Não,Não
660,L50039,L,300.6,309.4,90.0,1549.0,43.4,233.0,Não,Não,Não,Não,Não,Não
662,L50639,L,301.5,310.4,90.0,1270.0,54.2,26.0,Não,Não,Não,Não,Não,Não
665,L54795,L,300.5,311.4,90.0,1442.0,47.0,53.0,Não,Não,Não,Não,Não,Não
666,L54727,L,300.1,311.4,90.0,1430.0,40.9,93.0,Não,Não,Não,Não,Não,Não
667,L56354,L,297.8,308.9,90.0,1871.0,25.6,200.0,Sim,Sim,Não,Não,Não,Não
668,L53573,L,300.2,309.7,90.0,1678.0,30.5,142.0,Não,Não,Não,Não,Não,Não
670,M24348,M,298.9,309.6,90.0,1567.0,34.5,204.0,Não,Não,Não,Não,Não,Não
675,L48162,L,296.2,306.9,90.0,1516.0,39.1,138.0,Não,Não,Não,Não,Não,Não
677,L47259,L,298.8,308.9,90.0,1402.0,37.9,2.0,Não,Não,Não,Não,Não,Não
678,M18913,M,301.9,310.9,90.0,2305.0,16.1,42.0,Não,Não,Não,Não,Não,Não
679,M21118,M,301.1,310.7,90.0,1583.0,40.7,2.0,Não,Não,Não,Não,Não,Não
684,M20933,M,300.9,310.8,90.0,1790.0,26.2,191.0,Não,Não,Não,Não,Não,Não
685,L55306,L,300.2,311.4,90.0,1433.0,37.9,36.0,Não,Não,Não,Não,Não,Não
686,L49322,L,299.3,308.9,90.0,1376.0,60.3,163.0,Não,Não,Não,Não,Não,Não
688,L49448,L,299.2,308.5,90.0,1438.0,46.6,63.0,Não,Não,Não,Não,Não,Não
689,L47625,L,297.5,308.6,90.0,1793.0,26.7,70.0,Não,Não,Não,Não,Não,Não
692,M23886,M,297.5,308.4,90.0,1685.0,28.1,15.0,Não,Não,Não,Não,Não,Não
693,L53812,L,301.4,310.4,90.0,1301.0,51.2,112.0,Não,Não,Não,Não,Não,Não
694,M18176,M,301.4,310.5,90.0,1217.0,60.6,103.0,Não,Não,Não,Não,Não,Não
695,L48881,L,298.0,307.7,90.0,1479.0,42.5,47.0,Não,Não,Não,Não,Não,Não
697,L47248,L,298.8,308.9,90.0,1527.0,32.4,189.0,Não,Não,Não,Não,Não,Não
698,L48348,L,297.1,308.1,90.0,1584.0,36.8,215.0,Não,Não,Não,Não,Não,Não
702,M15740,M,295.8,306.3,90.0,1235.0,76.2,89.0,Sim,Não,Não,Sim,Não,Não
710,L49621,L,299.1,308.5,90.0,1676.0,31.0,69.0,Não,Não,Não,Não,Não,Não
711,M21414,M,301.4,310.7,90.0,1639.0,29.8,127.0,Não,Não,Não,Não,Não,Não
712,L47410,L,298.3,308.6,90.0,1570.0,34.8,175.0,Não,Não,Não,Não,Não,Não
714,L47221,L,298.8,309.1,90.0,1368.0,50.8,115.0,Não,Não,Não,Não,Não,Não
715,L47957,L,296.7,307.8,90.0,1382.0,47.5,37.0,Não,Não,Não,Não,Não,Não
716,L56130,L,297.4,308.2,90.0,1419.0,50.0,52.0,Não,Não,Não,Não,Não,Não
717,L55584,L,298.4,309.5,90.0,1545.0,36.6,117.0,Não,Não,Não,Não,Não,Não
718,M16589,M,298.3,307.7,90.0,1439.0,43.8,111.0,Não,Não,Não,Não,Não,Não
719,L51090,L,302.4,311.4,90.0,1831.0,26.9,121.0,Não,Não,Não,Não,Não,Não
720,M15439,M,297.8,309.7,90.0,1700.0,31.3,200.0,Não,Não,Não,Não,Não,Não
722,M20699,M,301.4,311.2,90.0,1541.0,36.3,28.0,Não,Não,Não,Não,Não,Não
723,L55451,L,299.1,310.7,90.0,1309.0,51.1,188.0,Não,Não,Não,Não,Não,Não
724,L54455,L,300.2,310.3,90.0,1514.0,38.7,48.0,Não,Não,Não,Não,Não,Não
727,L52790,L,303.1,312.4,90.0,1407.0,41.2,107.0,Não,Não,Não,Não,Não,Não
729,L52651,L,302.7,312.3,90.0,1346.0,61.2,170.0,Não,Não,Não,Não,Não,Sim
730,M18765,M,302.2,311.2,90.0,1561.0,34.9,106.0,Não,Não,Não,Não,Não,Não
735,M24417,M,299.5,310.8,90.0,1507.0,40.2,156.0,Não,Não,Não,Não,Não,Não
736,M15024,M,298.5,308.3,90.0,1440.0,43.6,5.0,Não,Não,Não,Não,Não,Não
739,M23783,M,297.0,308.1,90.0,1363.0,45.3,196.0,Não,Não,Não,Não,Não,Não
740,L54526,L,299.6,310.2,90.0,1469.0,47.0,15.0,Não,Não,Não,Não,Não,Não
741,L52633,L,303.0,312.6,90.0,1451.0,42.1,125.0,Não,Não,Não,Não,Não,Não
744,H38112,H,297.3,308.7,90.0,1438.0,46.2,16.0,Não,Não,Não,Não,Não,Não
745,L48839,L,298.1,308.0,90.0,1697.0,31.0,164.0,Não,Não,Não,Não,Não,Não
746,M18438,M,301.7,310.5,90.0,1625.0,35.9,121.0,Não,Não,Não,Não,Não,Não
749,M15566,M,297.8,309.0,90.0,1434.0,43.3,96.0,Não,Não,Não,Não,Não,Não
750,L50194,L,300.5,309.7,90.0,1580.0,42.8,196.0,Não,Não,Não,Não,Não,Não
751,M23418,M,298.3,309.0,90.0,1505.0,41.3,93.0,Não,Não,Não,Não,Não,Não
752,M24735,M,298.9,309.8,90.0,1363.0,50.6,115.0,Não,Não,Não,Não,Não,Não
753,M24442,M,299.3,310.5,90.0,1404.0,47.5,12.0,Não,Não,Não,Não,Não,Não
754,L56108,L,297.4,308.4,90.0,1531.0,41.5,213.0,Não,Não,Não,Não,Não,Não
755,L56736,L,299.5,310.8,90.0,1374.0,48.3,154.0,Não,Não,Não,Não,Não,Não
757,L49014,L,297.8,307.2,90.0,1498.0,38.1,188.0,Não,Não,Não,Não,Não,Não
760,M18739,M,302.6,311.7,90.0,1430.0,51.7,32.0,Não,Não,Não,Não,Não,Não
762,M19941,M,304.1,313.3,90.0,1494.0,39.0,49.0,Não,Não,Não,Não,Não,Não
763,L56294,L,297.6,308.7,90.0,1476.0,39.0,44.0,Não,Não,Não,Não,Não,Não
764,L54424,L,300.0,310.2,90.0,1760.0,26.9,193.0,Não,Não,Não,Não,Não,Não
765,L52580,L,302.7,312.4,90.0,1477.0,46.3,251.0,Sim,Não,Não,Não,Sim,Não
766,L52575,L,302.8,312.4,90.0,1529.0,36.8,237.0,Não,Não,Não,Não,Não,Não
767,L56607,L,298.2,308.8,90.0,1540.0,34.8,32.0,Não,Não,Não,Não,Não,Não
769,M15695,M,296.7,307.4,90.0,1533.0,32.5,182.0,Não,Não,Não,Não,Não,Não
772,M15292,M,297.6,308.5,90.0,1466.0,39.7,34.0,Não,Não,Não,Não,Não,Não
777,L53246,L,301.0,311.0,90.0,1804.0,25.8,174.0,Não,Não,Não,Não,Não,Não
778,L48373,L,297.1,308.2,90.0,1347.0,50.8,49.0,Não,Não,Não,Não,Não,Não
781,L50251,L,300.0,309.0,90.0,2174.0,16.9,112.0,Não,Não,Não,Não,Não,Não
782,L50224,L,300.2,309.4,90.0,1981.0,21.4,44.0,Não,Não,Não,Não,Não,Não
783,L50443,L,301.3,310.0,90.0,1344.0,54.8,186.0,Não,Não,Não,Não,Não,Não
785,M18293,M,301.6,310.6,90.0,1924.0,23.6,181.0,Não,Não,Não,Não,Não,Não
786,M15293,M,297.6,308.5,90.0,1848.0,23.7,37.0,Não,Não,Não,Não,Não,Não
788,L54181,L,300.5,310.5,90.0,1564.0,38.2,199.0,Não,Não,Não,Não,Não,Não
792,L48836,L,298.2,308.1,90.0,1532.0,42.5,154.0,Não,Não,Não,Não,Não,Não
793,M16393,M,298.0,308.9,90.0,1339.0,51.4,68.0,Não,Não,Não,Não,Não,Não
794,L51860,L,303.6,311.7,90.0,1491.0,39.8,92.0,Não,Não,Não,Não,Não,Não
795,L55993,L,297.1,308.4,90.0,1693.0,29.5,100.0,Não,Não,Não,Não,Não,Não
800,H34770,H,303.3,312.6,90.0,1692.0,29.0,125.0,Não,Não,Não,Não,Não,Não
803,L52169,L,303.9,313.2,90.0,1499.0,37.4,7.0,Não,Não,Não,Não,Não,Não
805,L56696,L,298.9,310.1,90.0,1341.0,54.5,51.0,Não,Não,Não,Não,Não,Não
808,L51532,L,301.9,309.7,90.0,1424.0,42.8,140.0,Não,Não,Não,Não,Não,Não
811,M20181,M,303.4,312.7,90.0,1576.0,49.9,28.0,Não,Não,Não,Não,Não,Não
815,L55424,L,299.0,310.4,90.0,1512.0,38.8,109.0,Não,Não,Não,Não,Não,Não
820,L48384,L,296.9,308.0,90.0,1521.0,34.5,84.0,Não,Não,Não,Não,Não,Não
823,L56300,L,297.4,308.4,90.0,1525.0,38.7,62.0,Não,Não,Não,Não,Não,Não
828,L51187,L,302.1,311.2,90.0,1369.0,50.8,164.0,Não,Não,Não,Não,Não,Não
829,L55893,L,297.2,308.6,90.0,1917.0,24.1,54.0,Não,Não,Não,Não,Não,Não
830,M15737,M,295.6,306.2,90.0,1584.0,33.6,81.0,Não,Não,Não,Não,Não,Não
834,M18870,M,302.1,311.1,90.0,1605.0,37.6,171.0,Não,Não,Não,Não,Não,Não
837,L50933,L,302.2,311.0,90.0,1463.0,46.8,150.0,Não,Não,Não,Não,Não,Não
838,L56427,L,298.3,308.9,90.0,1695.0,30.7,174.0,Não,Não,Não,Não,Não,Não
839,L55808,L,297.5,308.4,90.0,1747.0,31.0,45.0,Não,Não,Não,Não,Não,Não
840,L56548,L,297.7,308.4,90.0,1510.0,38.6,72.0,Não,Não,Não,Não,Não,Não
841,L53339,L,301.0,311.0,90.0,1399.0,58.0,190.0,Sim,Não,Não,Não,Sim,Não
845,L49898,L,299.5,309.1,90.0,1357.0,47.3,106.0,Não,Não,Não,Não,Não,Não
846,L55835,L,297.3,308.3,90.0,1268.0,60.6,119.0,Não,Não,Não,Não,Não,Não
848,L51164,L,302.3,311.3,90.0,1652.0,32.8,108.0,Não,Não,Não,Não,Não,Não
851,L51024,L,302.4,311.1,90.0,1484.0,45.9,169.0,Não,Não,Não,Não,Não,Não
852,M17542,M,299.9,309.6,90.0,1364.0,44.4,20.0,Não,Não,Não,Não,Não,Não
853,M18884,M,302.1,311.0,90.0,1351.0,60.3,207.0,Sim,Não,Não,Não,Sim,Não
854,L55895,L,297.1,308.6,90.0,1442.0,37.1,59.0,Não,Não,Não,Não,Não,Não
863,L48424,L,297.1,308.4,90.0,1726.0,28.4,202.0,Não,Não,Não,Não,Não,Não
865,L53407,L,301.2,310.8,90.0,1479.0,38.2,139.0,Não,Não,Não,Não,Não,Não
869,L50602,L,301.5,310.4,90.0,1629.0,34.1,151.0,Não,Não,Não,Não,Não,Não
870,L51690,L,302.4,310.2,90.0,1346.0,62.4,106.0,Sim,Não,Sim,Não,Não,Não
871,M16026,M,297.1,308.1,90.0,1506.0,37.7,210.0,Não,Não,Não,Não,Não,Não
872,L47434,L,298.0,308.2,90.0,1514.0,37.9,9.0,Não,Não,Não,Não,Não,Não
874,L56355,L,297.8,309.0,90.0,1403.0,64.2,0.0,Sim,Não,Não,Sim,Não,Não
875,M18329,M,301.8,310.7,90.0,1429.0,47.9,53.0,Não,Não,Não,Não,Não,Não
877,M15619,M,296.7,307.8,90.0,1537.0,36.3,233.0,Não,Não,Não,Não,Não,Não
878,M16245,M,298.9,310.2,90.0,1603.0,36.1,126.0,Não,Não,Não,Não,Não,Não
879,L47834,L,297.8,309.2,90.0,1683.0,30.9,163.0,Não,Não,Não,Não,Não,Não
881,L49593,L,299.0,308.5,90.0,1886.0,23.0,198.0,Não,Não,Não,Não,Não,Não
887,M17830,M,300.6,309.4,90.0,1452.0,39.4,78.0,Não,Não,Não,Não,Não,Não
895,L56509,L,298.5,309.1,90.0,1474.0,41.3,189.0,Não,Não,Não,Não,Não,Não
898,H30695,H,298.3,309.5,90.0,1427.0,54.3,89.0,Não,Não,Não,Não,Não,Não
901,L50508,L,301.6,310.6,90.0,1418.0,43.9,129.0,Não,Não,Não,Não,Não,Não
903,M19878,M,303.9,313.0,90.0,1620.0,36.6,80.0,Não,Não,Não,Não,Não,Não
905,M18655,M,302.1,310.8,90.0,1409.0,41.3,39.0,Não,Não,Não,Não,Não,Não
906,L49843,L,299.9,309.3,90.0,1620.0,31.1,196.0,Não,Não,Não,Não,Não,Não
907,M23142,M,298.9,310.7,90.0,1638.0,33.6,218.0,Não,Não,Não,Não,Não,Não
909,L51328,L,301.9,310.3,90.0,1972.0,21.3,67.0,Não,Não,Não,Não,Não,Não
912,H39042,H,299.0,310.0,90.0,1569.0,34.3,132.0,Não,Não,Não,Não,Não,Não
913,L50621,L,301.4,310.4,90.0,1559.0,39.4,199.0,Não,Não,Não,Não,Não,Não
915,M19457,M,303.0,311.1,90.0,1490.0,43.0,108.0,Não,Não,Não,Não,Não,Não
916,L55659,L,298.6,309.7,90.0,1627.0,33.4,99.0,Não,Não,Não,Não,Não,Não
920,L55753,L,297.6,308.4,90.0,1626.0,32.4,130.0,Não,Não,Não,Não,Não,Não
921,M21123,M,301.0,310.6,90.0,1698.0,27.3,14.0,Não,Não,Não,Não,Não,Não
922,L50060,L,300.7,309.5,90.0,1541.0,37.2,48.0,Não,Não,Não,Não,Não,Não
923,M16603,M,298.5,308.0,90.0,1713.0,25.8,154.0,Não,Não,Não,Não,Não,Não
924,L55578,L,298.5,309.7,90.0,2617.0,12.1,102.0,Sim,Não,Não,Sim,Não,Não
925,L51349,L,302.1,310.5,90.0,1559.0,36.0,124.0,Não,Não,Não,Não,Não,Não
927,M23853,M,297.2,307.9,90.0,1632.0,37.5,156.0,Não,Não,Não,Não,Não,Não
929,L56246,L,297.2,308.3,90.0,1656.0,30.3,124.0,Não,Não,Não,Não,Não,Não
930,M16484,M,297.8,307.8,90.0,1310.0,57.9,70.0,Não,Não,Não,Não,Não,Não
931,L47704,L,297.4,309.4,90.0,1620.0,35.4,51.0,Não,Não,Não,Não,Não,Não
932,M22859,M,300.9,312.1,90.0,1617.0,31.0,148.0,Não,Não,Não,Não,Não,Não
933,M19279,M,302.6,310.2,90.0,2676.0,10.8,84.0,Sim,Não,Não,Sim,Não,Não
934,L52606,L,302.6,312.3,90.0,1554.0,42.0,58.0,Não,Não,Não,Não,Não,Não
935,L53869,L,301.7,311.0,90.0,1546.0,43.0,23.0,Não,Não,Não,Não,Não,Não
937,L47615,L,297.4,308.3,90.0,1493.0,41.2,43.0,Não,Não,Não,Não,Não,Não
940,L48745,L,298.0,308.2,90.0,1459.0,42.1,146.0,Não,Não,Não,Não,Não,Não
941,H32045,H,300.0,309.7,90.0,1529.0,42.4,107.0,Não,Não,Não,Não,Não,Não
942,L52777,L,302.7,312.0,90.0,1501.0,37.0,77.0,Não,Não,Não,Não,Não,Não
943,M24337,M,298.8,309.6,90.0,1693.0,33.3,170.0,Não,Não,Não,Não,Não,Não
944,L47581,L,297.5,308.5,90.0,1722.0,30.4,178.0,Não,Não,Não,Não,Não,Não
945,H33240,H,302.3,310.8,90.0,1438.0,43.8,119.0,Não,Não,Não,Não,Não,Não
946,L48061,L,295.7,306.2,90.0,1464.0,46.2,92.0,Não,Não,Não,Não,Não,Não
947,L51177,L,302.2,311.1,90.0,1394.0,53.7,140.0,Não,Não,Não,Não,Não,Não
948,L54298,L,300.9,310.5,90.0,1565.0,35.9,81.0,Não,Não,Não,Não,Não,Não
950,M23266,M,298.4,309.5,90.0,1344.0,45.3,122.0,Não,Não,Não,Não,Não,Não
954,H29702,H,298.2,308.4,90.0,1385.0,42.2,98.0,Não,Não,Não,Não,Não,Não
955,L52744,L,302.4,311.8,90.0,1416.0,46.1,202.0,Não,Não,Não,Não,Não,Não
956,M23184,M,298.7,309.5,90.0,1394.0,46.0,113.0,Não,Não,Não,Não,Não,Não
957,M17483,M,299.6,309.4,90.0,1283.0,62.1,83.0,Não,Não,Não,Não,Não,Não
958,L56039,L,297.9,309.1,90.0,1457.0,44.4,28.0,Não,Não,Não,Não,Não,Não
960,L55771,L,297.4,307.9,90.0,1606.0,33.4,176.0,Não,Não,Não,Não,Não,Não
961,L56893,L,299.1,310.2,90.0,1496.0,45.0,104.0,Não,Não,Não,Não,Não,Não
964,H38884,H,298.6,309.4,90.0,1439.0,47.1,149.0,Não,Não,Não,Não,Não,Não
965,H30151,H,296.9,308.3,90.0,1474.0,39.2,177.0,Não,Não,Não,Não,Não,Não
970,M20423,M,302.3,311.7,90.0,1640.0,31.5,199.0,Não,Não,Não,Não,Não,Não
971,M20188,M,303.7,312.9,90.0,1406.0,41.9,48.0,Não,Não,Não,Não,Não,Não
974,H34033,H,303.1,311.3,90.0,2056.0,19.7,167.0,Não,Não,Não,Não,Não,Não
975,L50869,L,302.1,311.4,90.0,1889.0,22.7,194.0,Não,Não,Não,Não,Não,Não
977,L49019,L,297.7,307.1,90.0,1715.0,30.2,0.0,Não,Não,Não,Não,Não,Não
978,L49175,L,298.3,308.0,90.0,1451.0,47.1,196.0,Não,Não,Não,Não,Não,Não
979,M17259,M,299.2,308.5,90.0,1594.0,35.8,160.0,Não,Não,Não,Não,Não,Não
981,L56536,L,298.3,308.9,90.0,1270.0,52.7,44.0,Não,Não,Não,Não,Não,Não
983,L53074,L,301.2,310.9,90.0,1597.0,37.9,164.0,Não,Não,Não,Não,Não,Não
986,L54860,L,300.7,311.7,90.0,1395.0,43.7,215.0,Não,Não,Não,Não,Não,Não
987,L48585,L,298.9,310.1,90.0,1394.0,42.7,179.0,Não,Não,Não,Não,Não,Não
990,M24403,M,299.5,310.9,90.0,1378.0,48.7,119.0,Não,Não,Não,Não,Não,Não
992,M23154,M,298.9,310.5,90.0,1525.0,38.5,27.0,Não,Não,Não,Não,Não,Não
994,L53846,L,301.3,310.4,90.0,1414.0,51.4,199.0,Não,Não,Não,Não,Não,Não
995,L55194,L,300.9,312.0,90.0,1500.0,44.2,188.0,Não,Não,Não,Não,Não,Não
996,L48254,L,297.0,307.9,90.0,1595.0,31.7,170.0,Não,Não,Não,Não,Não,Não
998,H35901,H,300.6,309.8,90.0,1541.0,36.2,166.0,Não,Não,Não,Não,Não,Não
