id,pred_binaria,pred_label
40602,1,Falha
40603,0,Sem falha
40604,0,Sem falha
40605,1,Falha
40606,0,Sem falha
40607,1,Falha
40608,0,Sem falha
40609,0,Sem falha
40610,1,Falha
40611,0,Sem falha
40612,0,Sem falha
40613,0,Sem falha
40614,0,Sem falha
40615,0,Sem falha
40616,0,Sem falha
40617,0,Sem falha
40618,1,Falha
40619,1,Falha
40620,0,Sem falha
40621,0,Sem falha
40622,1,Falha
40623,0,Sem falha
40624,0,Sem falha
40625,1,Falha
40626,0,Sem falha
40627,1,Falha
40628,0,Sem falha
40629,0,Sem falha
40630,1,Falha
40631,0,Sem falha
40632,0,Sem falha
40633,0,Sem falha
40634,1,Falha
40635,1,Falha
40636,1,Falha
40637,0,Sem falha
40638,0,Sem falha
40639,0,Sem falha
40640,1,Falha
40641,0,Sem falha
40642,1,Falha
40643,0,Sem falha
40644,0,Sem falha
40645,1,Falha
40646,0,Sem falha
40647,1,Falha
40648,0,Sem falha
40649,0,Sem falha
40650,0,Sem falha
40651,0,Sem falha
40652,0,Sem falha
40653,0,Sem falha
40654,0,Sem falha
40655,0,Sem falha
40656,0,Sem falha
40657,0,Sem falha
40658,0,Sem falha
40659,0,Sem falha
40660,0,Sem falha
40661,0,Sem falha
40662,0,Sem falha
40663,0,Sem falha
40664,0,Sem falha
40665,1,Falha
40666,1,Falha
40667,1,Falha
40668,0,Sem falha
40669,0,Sem falha
40670,1,Falha
40671,0,Sem falha
40672,0,Sem falha
40673,0,Sem falha
40674,0,Sem falha
40675,1,Falha
40676,0,Sem falha
40677,0,Sem falha
40678,1,Falha
40679,0,Sem falha
40680,0,Sem falha
40681,0,Sem falha
40682,0,Sem falha
40683,1,Falha
40684,0,Sem falha
40685,0,Sem falha
40686,0,Sem falha
40687,0,Sem falha
40688,0,Sem falha
40689,0,Sem falha
40690,0,Sem falha
40691,1,Falha
40692,0,Sem falha
40693,0,Sem falha
40694,0,Sem falha
40695,0,Sem falha
40696,0,Sem falha
40697,0,Sem falha
40698,1,Falha
40699,0,Sem falha
40700,1,Falha
40701,0,Sem falha
40702,1,Falha
40703,0,Sem falha
40704,0,Sem falha
40705,1,Falha
40706,0,Sem falha
40707,1,Falha
40708,0,Sem falha
40709,0,Sem falha
40710,1,Falha
40711,0,Sem falha
40712,1,Falha
40713,0,Sem falha
40714,0,Sem falha
40715,0,Sem falha
40716,0,Sem falha
40717,1,Falha
40718,0,Sem falha
40719,0,Sem falha
40720,0,Sem falha
40721,0,Sem falha
40722,0,Sem falha
40723,0,Sem falha
40724,0,Sem falha
40725,1,Falha
40726,1,Falha
40727,0,Sem falha
40728,1,Falha
40729,0,Sem falha
40730,0,Sem falha
40731,0,Sem falha
40732,0,Sem falha
40733,1,Falha
40734,0,Sem falha
40735,0,Sem falha
40736,0,Sem falha
40737,0,Sem falha
40738,1,Falha
40739,1,Falha
40740,0,Sem falha
40741,1,Falha
40742,1,Falha
40743,0,Sem falha
40744,0,Sem falha
40745,0,Sem falha
40746,1,Falha
40747,0,Sem falha
40748,0,Sem falha
40749,1,Falha
40750,1,Falha
40751,1,Falha
40752,0,Sem falha
40753,1,Falha
40754,1,Falha
40755,0,Sem falha
40756,0,Sem falha
40757,0,Sem falha
40758,0,Sem falha
40759,1,Falha
40760,0,Sem falha
40761,1,Falha
40762,0,Sem falha
40763,0,Sem falha
40764,0,Sem falha
40765,0,Sem falha
40766,0,Sem falha
40767,0,Sem falha
40768,0,Sem falha
40769,0,Sem falha
40770,0,Sem falha
40771,0,Sem falha
40772,1,Falha
40773,0,Sem falha
40774,0,Sem falha
40775,0,Sem falha
40776,1,Falha
40777,0,Sem falha
40778,1,Falha
40779,1,Falha
40780,0,Sem falha
40781,0,Sem falha
40782,1,Falha
40783,0,Sem falha
40784,0,Sem falha
40785,0,Sem falha
40786,0,Sem falha
40787,0,Sem falha
40788,0,Sem falha
40789,1,Falha
40790,0,Sem falha
40791,0,Sem falha
40792,0,Sem falha
40793,0,Sem falha
40794,0,Sem falha
40795,0,Sem falha
40796,0,Sem falha
40797,0,Sem falha
40798,0,Sem falha
40799,1,Falha
40800,0,Sem falha
40801,0,Sem falha
40802,0,Sem falha
40803,1,Falha
40804,0,Sem falha
40805,0,Sem falha
40806,0,Sem falha
40807,0,Sem falha
40808,0,Sem falha
40809,0,Sem falha
40810,0,Sem falha
40811,0,Sem falha
40812,0,Sem falha
40813,1,Falha
40814,0,Sem falha
40815,0,Sem falha
40816,1,Falha
40817,1,Falha
40818,0,Sem falha
40819,1,Falha
40820,0,Sem falha
40821,0,Sem falha
40822,0,Sem falha
40823,0,Sem falha
40824,0,Sem falha
40825,0,Sem falha
40826,0,Sem falha
40827,0,Sem falha
40828,1,Falha
40829,1,Falha
40830,1,Falha
40831,1,Falha
40832,1,Falha
40833,0,Sem falha
40834,0,Sem falha
40835,0,Sem falha
40836,0,Sem falha
40837,0,Sem falha
40838,0,Sem falha
40839,0,Sem falha
40840,0,Sem falha
40841,1,Falha
40842,0,Sem falha
40843,1,Falha
40844,0,Sem falha
40845,0,Sem falha
40846,0,Sem falha
40847,0,Sem falha
40848,1,Falha
40849,0,Sem falha
40850,0,Sem falha
40851,0,Sem falha
40852,0,Sem falha
40853,0,Sem falha
40854,0,Sem falha
40855,0,Sem falha
40856,1,Falha
40857,0,Sem falha
40858,0,Sem falha
40859,0,Sem falha
40860,0,Sem falha
40861,1,Falha
40862,1,Falha
40863,0,Sem falha
40864,0,Sem falha
40865,1,Falha
40866,0,Sem falha
40867,1,Falha
40868,0,Sem falha
40869,0,Sem falha
40870,0,Sem falha
40871,0,Sem falha
40872,0,Sem falha
40873,0,Sem falha
40874,0,Sem falha
40875,0,Sem falha
40876,0,Sem falha
40877,0,Sem falha
40878,1,Falha
40879,0,Sem falha
40880,0,Sem falha
40881,0,Sem falha
40882,0,Sem falha
40883,0,Sem falha
40884,0,Sem falha
40885,1,Falha
40886,0,Sem falha
40887,1,Falha
40888,0,Sem falha
40889,0,Sem falha
40890,0,Sem falha
40891,0,Sem falha
40892,0,Sem falha
40893,1,Falha
40894,1,Falha
40895,0,Sem falha
40896,0,Sem falha
40897,0,Sem falha
40898,0,Sem falha
40899,1,Falha
40900,0,Sem falha
40901,1,Falha
40902,0,Sem falha
40903,0,Sem falha
40904,0,Sem falha
40905,0,Sem falha
40906,0,Sem falha
40907,0,Sem falha
40908,0,Sem falha
40909,0,Sem falha
40910,0,Sem falha
40911,0,Sem falha
40912,0,Sem falha
40913,0,Sem falha
40914,1,Falha
40915,0,Sem falha
40916,0,Sem falha
40917,0,Sem falha
40918,0,Sem falha
40919,0,Sem falha
40920,0,Sem falha
40921,1,Falha
40922,0,Sem falha
40923,0,Sem falha
40924,1,Falha
40925,1,Falha
40926,0,Sem falha
40927,0,Sem falha
40928,0,Sem falha
40929,0,Sem falha
40930,0,Sem falha
40931,0,Sem falha
40932,0,Sem falha
40933,0,Sem falha
40934,1,Falha
40935,0,Sem falha
40936,0,Sem falha
40937,0,Sem falha
40938,0,Sem falha
40939,0,Sem falha
40940,1,Falha
40941,0,Sem falha
40942,0,Sem falha
40943,0,Sem falha
40944,0,Sem falha
40945,0,Sem falha
40946,0,Sem falha
40947,1,Falha
40948,0,Sem falha
40949,0,Sem falha
40950,0,Sem falha
40951,0,Sem falha
40952,1,Falha
40953,0,Sem falha
40954,0,Sem falha
40955,0,Sem falha
40956,0,Sem falha
40957,1,Falha
40958,0,Sem falha
40959,0,Sem falha
40960,0,Sem falha
40961,0,Sem falha
40962,0,Sem falha
40963,0,Sem falha
40964,0,Sem falha
40965,0,Sem falha
40966,0,Sem falha
40967,0,Sem falha
40968,0,Sem falha
40969,1,Falha
40970,0,Sem falha
40971,0,Sem falha
40972,0,Sem falha
40973,0,Sem falha
40974,0,Sem falha
40975,0,Sem falha
40976,0,Sem falha
40977,1,Falha
40978,0,Sem falha
40979,1,Falha
40980,0,Sem falha
40981,0,Sem falha
40982,0,Sem falha
40983,0,Sem falha
40984,1,Falha
40985,0,Sem falha
40986,1,Falha
40987,0,Sem falha
40988,0,Sem falha
40989,0,Sem falha
40990,0,Sem falha
40991,1,Falha
40992,0,Sem falha
40993,0,Sem falha
40994,1,Falha
40995,1,Falha
40996,1,Falha
40997,1,Falha
40998,1,Falha
40999,0,Sem falha
41000,1,Falha
41001,0,Sem falha
41002,0,Sem falha
41003,1,Falha
41004,1,Falha
41005,0,Sem falha
41006,1,Falha
41007,0,Sem falha
41008,0,Sem falha
41009,1,Falha
41010,1,Falha
41011,0,Sem falha
41012,0,Sem falha
41013,0,Sem falha
41014,0,Sem falha
41015,0,Sem falha
41016,0,Sem falha
41017,1,Falha
41018,0,Sem falha
41019,1,Falha
41020,1,Falha
41021,1,Falha
41022,0,Sem falha
41023,0,Sem falha
41024,0,Sem falha
41025,0,Sem falha
41026,1,Falha
41027,0,Sem falha
41028,0,Sem falha
41029,0,Sem falha
41030,0,Sem falha
41031,0,Sem falha
41032,0,Sem falha
41033,1,Falha
41034,0,Sem falha
41035,1,Falha
41036,0,Sem falha
41037,0,Sem falha
41038,1,Falha
41039,1,Falha
41040,1,Falha
41041,1,Falha
41042,0,Sem falha
41043,1,Falha
41044,1,Falha
41045,0,Sem falha
41046,0,Sem falha
41047,0,Sem falha
41048,0,Sem falha
41049,0,Sem falha
41050,0,Sem falha
41051,0,Sem falha
41052,0,Sem falha
41053,1,Falha
41054,0,Sem falha
41055,1,Falha
41056,0,Sem falha
41057,0,Sem falha
41058,0,Sem falha
41059,0,Sem falha
41060,1,Falha
41061,1,Falha
41062,0,Sem falha
41063,0,Sem falha
41064,1,Falha
41065,1,Falha
41066,0,Sem falha
41067,1,Falha
41068,0,Sem falha
41069,0,Sem falha
41070,0,Sem falha
41071,1,Falha
41072,1,Falha
41073,0,Sem falha
41074,0,Sem falha
41075,0,Sem falha
41076,0,Sem falha
41077,0,Sem falha
41078,0,Sem falha
41079,0,Sem falha
41080,0,Sem falha
41081,0,Sem falha
41082,0,Sem falha
41083,1,Falha
41084,1,Falha
41085,0,Sem falha
41086,0,Sem falha
41087,0,Sem falha
41088,0,Sem falha
41089,1,Falha
41090,0,Sem falha
41091,1,Falha
41092,0,Sem falha
41093,0,Sem falha
41094,0,Sem falha
41095,1,Falha
41096,0,Sem falha
41097,0,Sem falha
41098,0,Sem falha
41099,0,Sem falha
41100,0,Sem falha
41101,0,Sem falha
41102,0,Sem falha
41103,0,Sem falha
41104,0,Sem falha
41105,0,Sem falha
41106,0,Sem falha
41107,0,Sem falha
41108,1,Falha
41109,0,Sem falha
41110,1,Falha
41111,0,Sem falha
41112,0,Sem falha
41113,0,Sem falha
41114,1,Falha
41115,1,Falha
41116,0,Sem falha
41117,0,Sem falha
41118,1,Falha
41119,0,Sem falha
41120,0,Sem falha
41121,0,Sem falha
41122,0,Sem falha
41123,0,Sem falha
41124,0,Sem falha
41125,0,Sem falha
41126,0,Sem falha
41127,0,Sem falha
41128,1,Falha
41129,0,Sem falha
41130,0,Sem falha
41131,0,Sem falha
41132,1,Falha
41133,0,Sem falha
41134,0,Sem falha
41135,0,Sem falha
41136,1,Falha
41137,0,Sem falha
41138,0,Sem falha
41139,0,Sem falha
41140,0,Sem falha
41141,0,Sem falha
41142,1,Falha
41143,0,Sem falha
41144,1,Falha
41145,0,Sem falha
41146,0,Sem falha
41147,0,Sem falha
41148,1,Falha
41149,0,Sem falha
41150,0,Sem falha
41151,0,Sem falha
41152,0,Sem falha
41153,0,Sem falha
41154,1,Falha
41155,0,Sem falha
41156,0,Sem falha
41157,1,Falha
41158,1,Falha
41159,1,Falha
41160,0,Sem falha
41161,0,Sem falha
41162,1,Falha
41163,0,Sem falha
41164,0,Sem falha
41165,0,Sem falha
41166,0,Sem falha
41167,0,Sem falha
41168,0,Sem falha
41169,0,Sem falha
41170,0,Sem falha
41171,0,Sem falha
41172,0,Sem falha
41173,0,Sem falha
41174,0,Sem falha
41175,1,Falha
41176,1,Falha
41177,0,Sem falha
41178,0,Sem falha
41179,0,Sem falha
41180,0,Sem falha
41181,0,Sem falha
41182,0,Sem falha
41183,0,Sem falha
41184,0,Sem falha
41185,0,Sem falha
41186,0,Sem falha
41187,0,Sem falha
41188,0,Sem falha
41189,0,Sem falha
41190,0,Sem falha
41191,0,Sem falha
41192,0,Sem falha
41193,1,Falha
41194,0,Sem falha
41195,1,Falha
41196,1,Falha
41197,0,Sem falha
41198,0,Sem falha
41199,0,Sem falha
41200,0,Sem falha
41201,0,Sem falha
41202,0,Sem falha
41203,0,Sem falha
41204,1,Falha
41205,1,Falha
41206,1,Falha
41207,1,Falha
41208,0,Sem falha
41209,0,Sem falha
41210,0,Sem falha
41211,0,Sem falha
41212,1,Falha
41213,1,Falha
41214,0,Sem falha
41215,1,Falha
41216,0,Sem falha
41217,0,Sem falha
41218,0,Sem falha
41219,0,Sem falha
41220,0,Sem falha
41221,0,Sem falha
41222,0,Sem falha
41223,0,Sem falha
41224,0,Sem falha
41225,1,Falha
41226,0,Sem falha
41227,0,Sem falha
41228,0,Sem falha
41229,1,Falha
41230,0,Sem falha
41231,0,Sem falha
41232,0,Sem falha
41233,0,Sem falha
41234,0,Sem falha
41235,0,Sem falha
41236,0,Sem falha
41237,0,Sem falha
41238,0,Sem falha
41239,1,Falha
41240,0,Sem falha
41241,0,Sem falha
41242,0,Sem falha
41243,0,Sem falha
41244,0,Sem falha
41245,0,Sem falha
41246,0,Sem falha
41247,0,Sem falha
41248,0,Sem falha
41249,1,Falha
41250,0,Sem falha
41251,0,Sem falha
41252,0,Sem falha
41253,0,Sem falha
41254,0,Sem falha
41255,1,Falha
41256,1,Falha
41257,0,Sem falha
41258,1,Falha
41259,0,Sem falha
41260,0,Sem falha
41261,0,Sem falha
41262,0,Sem falha
41263,0,Sem falha
41264,0,Sem falha
41265,0,Sem falha
41266,0,Sem falha
41267,0,Sem falha
41268,1,Falha
41269,0,Sem falha
41270,0,Sem falha
41271,0,Sem falha
41272,0,Sem falha
41273,0,Sem falha
41274,0,Sem falha
41275,1,Falha
41276,0,Sem falha
41277,1,Falha
41278,1,Falha
41279,0,Sem falha
41280,0,Sem falha
41281,0,Sem falha
41282,0,Sem falha
41283,1,Falha
41284,0,Sem falha
41285,0,Sem falha
41286,0,Sem falha
41287,1,Falha
41288,0,Sem falha
41289,0,Sem falha
41290,0,Sem falha
41291,0,Sem falha
41292,0,Sem falha
41293,0,Sem falha
41294,0,Sem falha
41295,0,Sem falha
41296,0,Sem falha
41297,0,Sem falha
41298,0,Sem falha
41299,0,Sem falha
41300,1,Falha
41301,1,Falha
41302,0,Sem falha
41303,0,Sem falha
41304,1,Falha
41305,1,Falha
41306,1,Falha
41307,0,Sem falha
41308,1,Falha
41309,0,Sem falha
41310,0,Sem falha
41311,1,Falha
41312,0,Sem falha
41313,0,Sem falha
41314,0,Sem falha
41315,1,Falha
41316,1,Falha
41317,0,Sem falha
41318,0,Sem falha
41319,0,Sem falha
41320,0,Sem falha
41321,0,Sem falha
41322,0,Sem falha
41323,0,Sem falha
41324,1,Falha
41325,0,Sem falha
41326,0,Sem falha
41327,1,Falha
41328,0,Sem falha
41329,0,Sem falha
41330,0,Sem falha
41331,0,Sem falha
41332,1,Falha
41333,0,Sem falha
41334,1,Falha
41335,0,Sem falha
41336,1,Falha
41337,1,Falha
41338,0,Sem falha
41339,1,Falha
41340,1,Falha
41341,0,Sem falha
41342,0,Sem falha
41343,0,Sem falha
41344,0,Sem falha
41345,0,Sem falha
41346,0,Sem falha
41347,0,Sem falha
41348,0,Sem falha
41349,0,Sem falha
41350,0,Sem falha
41351,1,Falha
41352,1,Falha
41353,0,Sem falha
41354,0,Sem falha
41355,0,Sem falha
41356,0,Sem falha
41357,1,Falha
41358,1,Falha
41359,1,Falha
41360,1,Falha
41361,0,Sem falha
41362,0,Sem falha
41363,0,Sem falha
41364,0,Sem falha
41365,0,Sem falha
41366,0,Sem falha
41367,0,Sem falha
41368,0,Sem falha
41369,1,Falha
41370,0,Sem falha
41371,0,Sem falha
41372,0,Sem falha
41373,0,Sem falha
41374,0,Sem falha
41375,1,Falha
41376,0,Sem falha
41377,0,Sem falha
41378,1,Falha
41379,0,Sem falha
41380,0,Sem falha
41381,0,Sem falha
41382,0,Sem falha
41383,0,Sem falha
41384,0,Sem falha
41385,0,Sem falha
41386,1,Falha
41387,0,Sem falha
41388,1,Falha
41389,0,Sem falha
41390,0,Sem falha
41391,1,Falha
41392,0,Sem falha
41393,0,Sem falha
41394,0,Sem falha
41395,1,Falha
41396,0,Sem falha
41397,0,Sem falha
41398,1,Falha
41399,1,Falha
41400,0,Sem falha
41401,0,Sem falha
41402,0,Sem falha
41403,0,Sem falha
41404,0,Sem falha
41405,1,Falha
41406,1,Falha
41407,0,Sem falha
41408,0,Sem falha
41409,0,Sem falha
41410,0,Sem falha
41411,0,Sem falha
41412,0,Sem falha
41413,0,Sem falha
41414,0,Sem falha
41415,1,Falha
41416,0,Sem falha
41417,0,Sem falha
41418,0,Sem falha
41419,0,Sem falha
41420,0,Sem falha
41421,0,Sem falha
41422,1,Falha
41423,0,Sem falha
41424,0,Sem falha
41425,1,Falha
41426,0,Sem falha
41427,0,Sem falha
41428,0,Sem falha
41429,0,Sem falha
41430,0,Sem falha
41431,0,Sem falha
41432,0,Sem falha
41433,1,Falha
41434,0,Sem falha
41435,0,Sem falha
41436,0,Sem falha
41437,0,Sem falha
41438,0,Sem falha
41439,0,Sem falha
41440,0,Sem falha
41441,0,Sem falha
41442,0,Sem falha
41443,0,Sem falha
41444,1,Falha
41445,0,Sem falha
41446,0,Sem falha
41447,0,Sem falha
41448,0,Sem falha
41449,0,Sem falha
41450,0,Sem falha
41451,0,Sem falha
41452,0,Sem falha
41453,0,Sem falha
41454,0,Sem falha
41455,0,Sem falha
41456,0,Sem falha
41457,0,Sem falha
41458,0,Sem falha
41459,1,Falha
41460,1,Falha
41461,0,Sem falha
41462,0,Sem falha
41463,0,Sem falha
41464,1,Falha
41465,0,Sem falha
41466,1,Falha
41467,1,Falha
41468,0,Sem falha
41469,0,Sem falha
41470,0,Sem falha
41471,1,Falha
41472,0,Sem falha
41473,1,Falha
41474,1,Falha
41475,0,Sem falha
41476,0,Sem falha
41477,0,Sem falha
41478,0,Sem falha
41479,0,Sem falha
41480,1,Falha
41481,0,Sem falha
41482,1,Falha
41483,0,Sem falha
41484,0,Sem falha
41485,0,Sem falha
41486,1,Falha
41487,0,Sem falha
41488,0,Sem falha
41489,0,Sem falha
41490,0,Sem falha
41491,0,Sem falha
41492,0,Sem falha
41493,0,Sem falha
41494,0,Sem falha
41495,0,Sem falha
41496,0,Sem falha
41497,0,Sem falha
41498,0,Sem falha
41499,0,Sem falha
41500,0,Sem falha
41501,1,Falha
41502,0,Sem falha
41503,0,Sem falha
41504,0,Sem falha
41505,1,Falha
41506,1,Falha
41507,1,Falha
41508,1,Falha
41509,1,Falha
41510,0,Sem falha
41511,1,Falha
41512,0,Sem falha
41513,0,Sem falha
41514,0,Sem falha
41515,0,Sem falha
41516,1,Falha
41517,0,Sem falha
41518,0,Sem falha
41519,0,Sem falha
41520,0,Sem falha
41521,1,Falha
41522,0,Sem falha
41523,0,Sem falha
41524,0,Sem falha
41525,0,Sem falha
41526,1,Falha
41527,0,Sem falha
41528,0,Sem falha
41529,0,Sem falha
41530,0,Sem falha
41531,0,Sem falha
41532,1,Falha
41533,0,Sem falha
41534,0,Sem falha
41535,1,Falha
41536,1,Falha
41537,0,Sem falha
41538,0,Sem falha
41539,0,Sem falha
41540,1,Falha
41541,0,Sem falha
41542,0,Sem falha
41543,0,Sem falha
41544,0,Sem falha
41545,0,Sem falha
41546,0,Sem falha
41547,1,Falha
41548,1,Falha
41549,0,Sem falha
41550,1,Falha
41551,0,Sem falha
41552,0,Sem falha
41553,0,Sem falha
41554,0,Sem falha
41555,0,Sem falha
41556,1,Falha
41557,1,Falha
41558,1,Falha
41559,0,Sem falha
41560,0,Sem falha
41561,0,Sem falha
41562,0,Sem falha
41563,0,Sem falha
41564,0,Sem falha
41565,1,Falha
41566,1,Falha
41567,1,Falha
41568,0,Sem falha
41569,0,Sem falha
41570,0,Sem falha
41571,1,Falha
41572,0,Sem falha
41573,0,Sem falha
41574,0,Sem falha
41575,0,Sem falha
41576,0,Sem falha
41577,0,Sem falha
41578,0,Sem falha
41579,0,Sem falha
41580,0,Sem falha
41581,0,Sem falha
41582,1,Falha
41583,0,Sem falha
41584,0,Sem falha
41585,1,Falha
41586,0,Sem falha
41587,1,Falha
41588,1,Falha
41589,0,Sem falha
41590,0,Sem falha
41591,0,Sem falha
41592,0,Sem falha
41593,0,Sem falha
41594,0,Sem falha
41595,1,Falha
41596,0,Sem falha
41597,0,Sem falha
41598,0,Sem falha
41599,0,Sem falha
41600,1,Falha
41601,0,Sem falha
41602,1,Falha
41603,0,Sem falha
41604,0,Sem falha
41605,0,Sem falha
41606,0,Sem falha
41607,0,Sem falha
41608,0,Sem falha
41609,0,Sem falha
41610,0,Sem falha
41611,0,Sem falha
41612,0,Sem falha
41613,0,Sem falha
41614,0,Sem falha
41615,0,Sem falha
41616,0,Sem falha
41617,0,Sem falha
41618,0,Sem falha
41619,0,Sem falha
41620,0,Sem falha
41621,1,Falha
41622,1,Falha
41623,0,Sem falha
41624,1,Falha
41625,0,Sem falha
41626,1,Falha
41627,0,Sem falha
41628,0,Sem falha
41629,1,Falha
41630,0,Sem falha
41631,1,Falha
41632,0,Sem falha
41633,1,Falha
41634,0,Sem falha
41635,1,Falha
41636,1,Falha
41637,1,Falha
41638,0,Sem falha
41639,1,Falha
41640,0,Sem falha
41641,0,Sem falha
41642,0,Sem falha
41643,0,Sem falha
41644,0,Sem falha
41645,0,Sem falha
41646,0,Sem falha
41647,0,Sem falha
41648,0,Sem falha
41649,0,Sem falha
41650,0,Sem falha
41651,0,Sem falha
41652,0,Sem falha
41653,1,Falha
41654,0,Sem falha
41655,0,Sem falha
41656,0,Sem falha
41657,0,Sem falha
41658,0,Sem falha
41659,0,Sem falha
41660,0,Sem falha
41661,0,Sem falha
41662,0,Sem falha
41663,0,Sem falha
41664,0,Sem falha
41665,1,Falha
41666,1,Falha
41667,0,Sem falha
41668,0,Sem falha
41669,1,Falha
41670,0,Sem falha
41671,0,Sem falha
41672,1,Falha
41673,0,Sem falha
41674,0,Sem falha
41675,1,Falha
41676,0,Sem falha
41677,0,Sem falha
41678,1,Falha
41679,1,Falha
41680,1,Falha
41681,0,Sem falha
41682,0,Sem falha
41683,0,Sem falha
41684,0,Sem falha
41685,0,Sem falha
41686,0,Sem falha
41687,0,Sem falha
41688,0,Sem falha
41689,0,Sem falha
41690,0,Sem falha
41691,0,Sem falha
41692,0,Sem falha
41693,1,Falha
41694,1,Falha
41695,1,Falha
41696,1,Falha
41697,0,Sem falha
41698,0,Sem falha
41699,0,Sem falha
41700,0,Sem falha
41701,0,Sem falha
41702,0,Sem falha
41703,1,Falha
41704,1,Falha
41705,1,Falha
41706,0,Sem falha
41707,1,Falha
41708,1,Falha
41709,0,Sem falha
41710,0,Sem falha
41711,0,Sem falha
41712,0,Sem falha
41713,0,Sem falha
41714,1,Falha
41715,0,Sem falha
41716,0,Sem falha
41717,0,Sem falha
41718,0,Sem falha
41719,0,Sem falha
41720,0,Sem falha
41721,0,Sem falha
41722,1,Falha
41723,0,Sem falha
41724,1,Falha
41725,0,Sem falha
41726,0,Sem falha
41727,0,Sem falha
41728,0,Sem falha
41729,0,Sem falha
41730,0,Sem falha
41731,1,Falha
41732,0,Sem falha
41733,1,Falha
41734,0,Sem falha
41735,0,Sem falha
41736,1,Falha
41737,1,Falha
41738,0,Sem falha
41739,0,Sem falha
41740,1,Falha
41741,0,Sem falha
41742,0,Sem falha
41743,0,Sem falha
41744,0,Sem falha
41745,0,Sem falha
41746,0,Sem falha
41747,0,Sem falha
41748,1,Falha
41749,0,Sem falha
41750,0,Sem falha
41751,0,Sem falha
41752,0,Sem falha
41753,0,Sem falha
41754,0,Sem falha
41755,1,Falha
41756,0,Sem falha
41757,1,Falha
41758,0,Sem falha
41759,0,Sem falha
41760,0,Sem falha
41761,0,Sem falha
41762,0,Sem falha
41763,0,Sem falha
41764,1,Falha
41765,0,Sem falha
41766,0,Sem falha
41767,0,Sem falha
41768,1,Falha
41769,0,Sem falha
41770,0,Sem falha
41771,1,Falha
41772,0,Sem falha
41773,0,Sem falha
41774,0,Sem falha
41775,0,Sem falha
41776,0,Sem falha
41777,0,Sem falha
41778,1,Falha
41779,0,Sem falha
41780,0,Sem falha
41781,0,Sem falha
41782,0,Sem falha
41783,0,Sem falha
41784,1,Falha
41785,0,Sem falha
41786,0,Sem falha
41787,0,Sem falha
41788,1,Falha
41789,0,Sem falha
41790,0,Sem falha
41791,0,Sem falha
41792,0,Sem falha
41793,0,Sem falha
41794,0,Sem falha
41795,1,Falha
41796,1,Falha
41797,0,Sem falha
41798,0,Sem falha
41799,1,Falha
41800,0,Sem falha
41801,0,Sem falha
41802,1,Falha
41803,0,Sem falha
41804,0,Sem falha
41805,0,Sem falha
41806,0,Sem falha
41807,0,Sem falha
41808,0,Sem falha
41809,0,Sem falha
41810,0,Sem falha
41811,1,Falha
41812,1,Falha
41813,1,Falha
41814,1,Falha
41815,0,Sem falha
41816,0,Sem falha
41817,0,Sem falha
41818,0,Sem falha
41819,0,Sem falha
41820,0,Sem falha
41821,0,Sem falha
41822,1,Falha
41823,0,Sem falha
41824,0,Sem falha
41825,1,Falha
41826,0,Sem falha
41827,0,Sem falha
41828,0,Sem falha
41829,1,Falha
41830,0,Sem falha
41831,0,Sem falha
41832,0,Sem falha
41833,0,Sem falha
41834,0,Sem falha
41835,0,Sem falha
41836,0,Sem falha
41837,1,Falha
41838,0,Sem falha
41839,1,Falha
41840,0,Sem falha
41841,0,Sem falha
41842,0,Sem falha
41843,0,Sem falha
41844,0,Sem falha
41845,0,Sem falha
41846,0,Sem falha
41847,0,Sem falha
41848,0,Sem falha
41849,0,Sem falha
41850,0,Sem falha
41851,1,Falha
41852,0,Sem falha
41853,1,Falha
41854,0,Sem falha
41855,0,Sem falha
41856,0,Sem falha
41857,0,Sem falha
41858,0,Sem falha
41859,1,Falha
41860,0,Sem falha
41861,1,Falha
41862,0,Sem falha
41863,0,Sem falha
41864,0,Sem falha
41865,0,Sem falha
41866,0,Sem falha
41867,1,Falha
41868,0,Sem falha
41869,0,Sem falha
41870,1,Falha
41871,1,Falha
41872,0,Sem falha
41873,0,Sem falha
41874,0,Sem falha
41875,0,Sem falha
41876,0,Sem falha
41877,0,Sem falha
41878,0,Sem falha
41879,0,Sem falha
41880,1,Falha
41881,0,Sem falha
41882,0,Sem falha
41883,0,Sem falha
41884,0,Sem falha
41885,0,Sem falha
41886,0,Sem falha
41887,0,Sem falha
41888,0,Sem falha
41889,0,Sem falha
41890,0,Sem falha
41891,0,Sem falha
41892,1,Falha
41893,0,Sem falha
41894,1,Falha
41895,0,Sem falha
41896,0,Sem falha
41897,0,Sem falha
41898,0,Sem falha
41899,0,Sem falha
41900,0,Sem falha
41901,0,Sem falha
41902,0,Sem falha
41903,0,Sem falha
41904,0,Sem falha
41905,0,Sem falha
41906,0,Sem falha
41907,0,Sem falha
41908,0,Sem falha
41909,0,Sem falha
41910,0,Sem falha
41911,1,Falha
41912,0,Sem falha
41913,0,Sem falha
41914,0,Sem falha
41915,0,Sem falha
41916,0,Sem falha
41917,0,Sem falha
41918,0,Sem falha
41919,0,Sem falha
41920,0,Sem falha
41921,0,Sem falha
41922,0,Sem falha
41923,0,Sem falha
41924,0,Sem falha
41925,1,Falha
41926,1,Falha
41927,0,Sem falha
41928,0,Sem falha
41929,0,Sem falha
41930,1,Falha
41931,0,Sem falha
41932,1,Falha
